link,upload,duration,views,likes,comments,resend,saves,description
https://www.tiktok.com/@ness_opo/video/7253318390444576006,2023-07-08 08:39:54,30,1175,58,0,1,8,#slowed #bassboosong #musica #viral #phonk #tending #aveeplayer #headphones 
https://www.tiktok.com/@ness_opo/video/7253251321833311493,2023-07-08 04:19:38,70,2068,146,1,4,22,😈👑#🎧 #top #brazil #TikTok #funk #brazilian #foryou #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #typ #sdx_bass #headphones #aveeplayer #tending #phonk #viral #musica #bassboosong #slowed 
https://www.tiktok.com/@ness_opo/video/7253059813658332421,2023-07-07 15:56:28,20,1249,68,0,2,15,#funk #TikTok #brazil #top #🎧 
https://www.tiktok.com/@ness_opo/video/7252317201590504710,2023-07-05 15:54:45,20,1274,75,4,3,16,#typ #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #foryou #brazilian #🎧 #funk #TikTok #brazil #top #
https://www.tiktok.com/@ness_opo/video/7252315569423158533,2023-07-05 15:48:24,20,1034,39,0,0,9,💀💀#funk #🎧 #brazilian #foryou #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #typ 
https://www.tiktok.com/@ness_opo/video/7251952831383555334,2023-07-04 16:20:48,45,1685,93,0,4,19,เปิดแสงให้สุด#ฟีดดดดดดดดดด🥺 #slowed #bassboosong #musica #viral #phonk #tending #aveeplayer #headphones #headphones #sdx_bass #top #brazil #TikTok #ฟีด #อย่าปิดการมองเห็น #typ #foryou #brazilian #🎧 #funk @TikTok @TikTok en español 
https://www.tiktok.com/@ness_opo/video/7251528325481368837,2023-07-03 12:53:31,28,1262,74,1,1,11,#TikTok #brazil #top #sdx_bass #headphones #aveeplayer #tending #phonk #viral #musica #bassboosong #slowed #ฟีดดดดดดดดดด🥺 
https://www.tiktok.com/@ness_opo/video/7251163704832593158,2023-07-02 13:18:34,13,2187,132,1,1,23,our king👑#funk #🎧 #brazilian #foryou #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #slowed #bassboosong #bassboosong #musica #viral #phonk #tending #aveeplayer #headphones #sdx_bass #top #brazil #TikTok 
https://www.tiktok.com/@ness_opo/video/7251026737423846661,2023-07-02 04:27:07,27,1228,66,0,2,15,#TikTok #brazil #top #sdx_bass #🎧 #headphones #aveeplayer #tending #viral #viral #phonk #musica #bassboosong #slowed #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #foryou #brazilian #funk 
https://www.tiktok.com/@ness_opo/video/7250983811138194694,2023-07-02 01:40:31,26,1161,56,0,1,9,📲🔈🔉🔊💀🎧#funk #brazilian #foryou #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #slowed #bassboosong #musica #phonk #viral #tending #aveeplayer #headphones #🎧 #sdx_bass #top #brazil #TikTok 
https://www.tiktok.com/@ness_opo/video/7250834559401561350,2023-07-01 16:01:21,19,1280,62,1,1,8,😈😈#TikTok #brazil #top #sdx_bass #🎧 #headphones #aveeplayer #tending #viral #phonk #musica #bassboosong #slowed #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #foryou #brazilian #funk 
https://www.tiktok.com/@ness_opo/video/7250515606502493446,2023-06-30 19:23:38,12,1397,67,1,2,7,
https://www.tiktok.com/@ness_opo/video/7250507676994604294,2023-06-30 18:52:52,24,1086,49,3,1,9,#funk #brazilian #foryou #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #slowed #bassboosong #musica #phonk #viral #tending #aveeplayer #headphones #🎧 #sdx_bass #top #brazil #TikTok 
https://www.tiktok.com/@ness_opo/video/7250493690521652486,2023-06-30 17:58:35,19,1129,52,2,0,6,#TikTok #brazil #top #sdx_bass #🎧 #headphones #aveeplayer #tending #viral #phonk #musica #bassboosong #slowed #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #foryou #brazilian #funk 
https://www.tiktok.com/@ness_opo/video/7249606823815187717,2023-06-28 08:37:07,46,1220,74,0,0,10,#musica #bassboosong #slowed #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #foryou #brazilian #brazilian #brazilian #funk #aveeplayer #headphones #TikTok #🎧 
https://www.tiktok.com/@ness_opo/video/7249530116924001542,2023-06-28 03:39:27,10,1089,43,0,0,6,
https://www.tiktok.com/@ness_opo/video/7249529718209465605,2023-06-28 03:37:55,11,1029,52,1,0,9,
https://www.tiktok.com/@ness_opo/video/7249131024666365190,2023-06-27 01:50:47,38,873,35,1,0,10,#foryou #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #slowed #bassboosong #musica 
https://www.tiktok.com/@ness_opo/video/7248460004557180166,2023-06-25 06:26:52,40,1117,54,7,7,12,top5#songs #brazil #top #sdx_bass #tending #viral #phonk #TikTok #headphones #aveeplayer #funk #brazilian #musica #bassboosong #slowed #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #foryou @TikTok 
https://www.tiktok.com/@ness_opo/video/7248406761709866246,2023-06-25 03:00:18,26,916,34,5,1,8,🎧🤝💀👍#foryou #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 #slowed #bassboosong #musica #brazilian #funk #aveeplayer #headphones #TikTok #phonk #viral #tending #sdx_bass #top #brazil #songs @TikTok 
https://www.tiktok.com/@ness_opo/video/7248259083113975045,2023-06-24 17:27:12,11,1072,67,0,1,13,#funk #brazilian #musica #slowed #bassboosong #slowed #ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #foryou 
https://www.tiktok.com/@ness_opo/video/7248207075380071685,2023-06-24 14:05:21,46,856,41,0,0,8,Thank you for 2000 followers🙏🙏#ฟีดดดดดดดดดด🥺 #ฟีด #อย่าปิดการมองเห็น #typ #TikTok #headphones #aveeplayer #bassboosong #slowed #musica #brazilian #funk 
https://www.tiktok.com/@ness_opo/video/7247896485033970949,2023-06-23 18:00:07,11,1227,92,1,0,20,🗿🤝💀🎵👍#bassboosong #aveeplayer #headphones #TikTok #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 @TikTok 
https://www.tiktok.com/@ness_opo/video/7247528111422737670,2023-06-22 18:10:38,60,715,27,3,0,6,
https://www.tiktok.com/@ness_opo/video/7247382006579858693,2023-06-22 08:43:40,27,992,41,0,0,6,🎧💀🤝🗿🎧#bassboosted #music #speedsongs #bassboosong #songs #brazil #top #sdx_bass #tending #viral #foryou #phonk #headphones #funk #aveeplayer #brazilian #musica #slowed #TikTok #typ #อย่าปิดการมองเห็น #ฟีด #ฟีดดดดดดดดดด🥺 
https://www.tiktok.com/@ness_opo/video/7247353134568295685,2023-06-22 06:51:42,10,263700,18000,39,338,3157,🤝💀🎵🎧#อย่าปิดการมองเห็น #fyp#typ #TikTok #slowed #musica #brazilian #aveeplayer #funk #headphones #phonk #foryou #viral #tending #sdx_bass #top@TikTok  #brazil #songs #bassboosong #speedsongs #music #bassboosted 
https://www.tiktok.com/@ness_opo/video/7247107545633082630,2023-06-21 14:58:37,70,668,34,0,0,6,🗿🤝💀🎧#อย่าปิดการมองเห็น #song #bassboosted #speedsongs #music #music #speedsongs #bassboosong #songs #brazil #top #brazil #top #sdx_bass #tending #viral #foryou #phonk #headphones #funk #aveeplayer #brazilian #brazilian #musica #slowed #TikTok #TikTok #typ 
https://www.tiktok.com/@ness_opo/video/7246777146998377734,2023-06-20 17:36:32,65,624,27,1,0,6,
https://www.tiktok.com/@ness_opo/video/7246545758097394949,2023-06-20 02:38:39,53,656,26,0,0,7,
https://www.tiktok.com/@ness_opo/video/7246392314535464197,2023-06-19 16:43:09,46,826,37,1,0,6,Please don't mute me 🥺#typ #TikTok #slowed #musica #aveeplayer #funk #brazilian #headphones #phonk #foryou #viral #tending #sdx_bass #top #brazil #songs #music #speedsongs #bassboosted #song @TikTok @P. @TikTok en español @Trihoof 
https://www.tiktok.com/@ness_opo/video/7246011034937396486,2023-06-18 16:03:35,10,1041,33,0,0,8,#brazilian #funk #aveeplayer #musica #slowed #TikTok @TikTok #typ 
https://www.tiktok.com/@ness_opo/video/7245544071148653829,2023-06-17 09:51:33,26,1289,50,1,0,7,#fyp #อย่าปิดการมองเห็น #song #bassboosted #speedsongs #music #songs #brazil #top #sdx_bass #tending #viral #foryou #phonk #headphones #TikTok #slowed #musica #aveeplayer #funk #brazilian @TikTok @P. 
https://www.tiktok.com/@ness_opo/video/7245518244323298565,2023-06-17 08:11:22,122,496,7,0,0,0,
https://www.tiktok.com/@ness_opo/video/7245448120216161542,2023-06-17 03:39:14,122,431,10,0,0,1,
https://www.tiktok.com/@ness_opo/video/7245204990434888965,2023-06-16 11:55:45,168,417,8,1,0,1,
https://www.tiktok.com/@ness_opo/video/7244751892906085638,2023-06-15 06:37:30,26,1147,68,2,1,9,🔈🔉🔊📲#song #bassboosted #speedsongs #music #songs #brazil #top #sdx_bass #tending #viral #foryou #phonk #headphones #TikTok #slowed #musica #aveeplayer #funk #brazilian #🎧 @TikTok @TikTok en español @P. @Time Avee 
https://www.tiktok.com/@ness_opo/video/7244704396695719173,2023-06-15 03:33:16,26,1269,64,1,1,5,🔈🔉🔊📲#🎧 ##brazilian #funk #aveeplayer #musica #slowed #TikTok #headphones #phonk #foryou #viral #tending ##sdx_bass #top #brazil #songs #music #speedsongs #bassboosted #song @TikTok en español @TikTok @P. 
https://www.tiktok.com/@ness_opo/video/7244690942471556358,2023-06-15 02:41:00,61,1106,57,1,1,9,🎧👍🗿#best #song #bassboosted #speedsongs #music #songs #brazil #top #sdx_bass #tending #viral #foryou #phonk #headphones #TikTok #slowed #musica #aveeplayer #funk #brazilian @TikTok en español @TikTok @P. @Trihoof #🎧 
https://www.tiktok.com/@ness_opo/video/7244560489487928581,2023-06-14 18:14:45,11,1330,60,3,1,10,ตอบกลับ @grade447 I hope you are satisfied@TikTok en español @TikTok #brazilian #funk #aveeplayer #musica #slowed #TikTok #headphones #phonk #foryou #viral #tending #sdx_bass #top #brazil #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7244175681259654406,2023-06-13 17:21:30,11,1441,69,2,4,12,I'm a new kid please welcome me I'm delighted#best #song #bassboosted #speedsongs #music #songs #brazil #top #sdx_bass #tending #viral #foryou #phonk #headphones #TikTok #slowed #musica #aveeplayer #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7244169619173428485,2023-06-13 16:57:58,37,934,52,2,2,8,😈🎧👍#brazilian #funk #aveeplayer #musica #slowed #TikTok #headphones #phonk #foryou #viral #tending #sdx_bass #top #brazil #songs #music #speedsongs #bassboosted #song #best @TikTok @TikTok en español 
https://www.tiktok.com/@ness_opo/video/7243413033924529414,2023-06-11 16:02:02,71,805,39,18,0,5,😈🎧#brazilian #funk #aveeplayer #musica #slowed #TikTok #headphones #phonk #foryou #viral #tending #sdx_bass #top #brazil #songs #music #speedsongs #bassboosted #song #best @TikTok en español @TikTok 
https://www.tiktok.com/@ness_opo/video/7243299288510434566,2023-06-11 08:40:40,59,617,28,1,1,3,please#best ##song #bassboosted #speedsongs #music #songs #brazil #top #sdx_bass #tending #viral #foryou #aveeplayer #phonk #headphones #TikTok #slowed #musica #aveeplayer #funk #brazilian @TikTok en español @TikTok 
https://www.tiktok.com/@ness_opo/video/7243236487590890757,2023-06-11 04:36:56,28,5838,152,2,6,26,📲🔈🔉🔊🎧#brazilian #funk #musica #slowed #TikTok #headphones #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #brazil #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7242942811190971654,2023-06-10 09:37:19,16,862,33,3,0,8,😈🎧📲🔈🔉🔊#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #headphones #TikTok #slowed #musica #funk #funk #brazilian @TikTok en español @TikTok 
https://www.tiktok.com/@ness_opo/video/7242941011121409286,2023-06-10 09:30:21,19,198200,20200,71,151,2886,Can the kun help welcome newcomers?#brazilian #funk #musica #slowed #TikTok #headphones #phonk #aveeplayer #foryou #viral #viral #tending #sdx_bass #brazil #top #songs #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7242647808724028677,2023-06-09 14:32:34,95,600,26,2,1,1,🎧🎧#brazilian #funk #musica #slowed #slowed #TikTok #headphones #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7242477662210477317,2023-06-09 03:32:21,69,474,15,0,0,1,🥰👍🎶🎵🎧#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #headphones #TikTok #slowed #musica #funk #brazilian @TikTok en español @TikTok 
https://www.tiktok.com/@ness_opo/video/7242333056193826053,2023-06-08 18:11:09,62,1916,121,2,3,28,🎧🥰🥰🎶🎵#brazilian #funk #musica #slowed #TikTok #headphones #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best @TikTok en español @TikTok @โมอาย 
https://www.tiktok.com/@ness_opo/video/7241984089199348998,2023-06-07 19:37:00,58,35600,1931,11,14,270,😈🎧🎶#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #tending #viral #foryou #aveeplayer #phonk #headphones #TikTok #slowed #musica #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7241954440985496837,2023-06-07 17:41:57,13,51100,3029,12,54,547,😈🎧#brazilian #funk #musica #slowed #headphones #TikTok #headphones #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7241949892615081221,2023-06-07 17:24:17,19,587,23,5,0,5,ตอบกลับ @user5053988632525 #best #song ##bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #foryou #aveeplayer #phonk #TikTok #headphones #slowed #musica #funk #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7241538739581816070,2023-06-06 14:48:48,12,637,31,1,0,7,ตอบกลับ @user5053988632525 You guys can of the song.#brazilian #funk #musica #slowed #headphones #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7241536125960047877,2023-06-06 14:38:44,13,761,35,0,0,8,😈🎧#best #song #bassboosted #speedsongs #music #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #headphones #slowed #musica #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7241445077166427398,2023-06-06 08:45:22,39,497,24,0,1,4,👍🎧😈#brazilian #funk #musica #slowed #headphones #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7241386856993148165,2023-06-06 04:59:27,30,446,15,0,0,4,👍🎧#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #headphones #slowed #musica #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7241225939894471941,2023-06-05 18:34:59,160,501,26,0,0,4,nightcore - unknown brain - inspiration (feat. aviella)#brazilian #funk #musica #slowed #headphones #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #song #best @TikTok en español @TikTok 
https://www.tiktok.com/@ness_opo/video/7241157963245833478,2023-06-05 14:11:13,156,512,24,9,0,2,nightcore - beauz - memories (ft. linney) #best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #headphones #slowed #musica #funk #brazilian @TikTok @TikTok en español 
https://www.tiktok.com/@ness_opo/video/7241116684424187142,2023-06-05 11:31:02,46,677,49,0,0,7,😈🎧🟡👍#brazilian #funk #musica #slowed #headphones #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7241114983864618245,2023-06-05 11:24:26,13,538,31,1,0,4,🎧😈🟡#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #slowed #headphones #musica #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7241109822127623430,2023-06-05 11:04:24,57,598,41,0,0,7,🎧😈🟡#brazilian #funk #musica #headphones #slowed #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7241061560741940485,2023-06-05 07:57:09,48,417,34,0,0,6,🎧😈👍😬#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #slowed #headphones #musica #funk #brazilian @TikTok @TikTok en español 
https://www.tiktok.com/@ness_opo/video/7241033220035284230,2023-06-05 06:07:09,25,537,33,0,0,6,🎧⚪😈😬#brazilian #funk #musica #headphones #slowed #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7241011634636868869,2023-06-05 04:43:23,20,878,46,0,1,8,😈🎧⚪#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #slowed #headphones #musica #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7240994423197224197,2023-06-05 03:36:37,108,210,5,0,0,0,ตอบกลับ @banlove205 song : good boy #brazilian #funk #musica #headphones #slowed #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7240973254238784774,2023-06-05 02:14:29,46,53900,3095,10,21,478,#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #slowed #headphones #musica #funk #brazilian @TikTok @TikTok en español 
https://www.tiktok.com/@ness_opo/video/7240870623570971909,2023-06-04 19:36:11,17,272,11,0,0,2,🎧😈⚪#brazilian #funk #musica #headphones #slowed #TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7240849233287318789,2023-06-04 18:13:10,15,1094,112,0,0,4,😈🎧🏳️‍🌈#best #song #bassboosted #speedsongs #music #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok #slowed #headphones #musica #funk #brazilian 
https://www.tiktok.com/@ness_opo/video/7240824125428600070,2023-06-04 16:35:44,35,32800,2121,19,14,296,🎧😈🏳️‍🌈#TikTok #phonk #aveeplayer #foryou #viral #tending #sdx_bass #brazil #top #songs #music #speedsongs #bassboosted #song #best 
https://www.tiktok.com/@ness_opo/video/7240819941467753733,2023-06-04 16:19:29,24,359900,28000,107,305,5462,#music #speedsongs #bassboosted #song #best #brazilian #funk #musica #headphones #slowed #songs #top #brazil #sdx_bass #tending #viral #foryou #aveeplayer #phonk #TikTok @TikTok @TikTok en español 
https://www.tiktok.com/@ness_opo/video/7240797800949140741,2023-06-04 14:53:35,15,334,13,0,0,2,🎧😈🟡#phonk_music #foryoupage #fyp #TikTok #phonk #aveeplayer #foryou#viral#tending#sdx_bass#brazil#top#songs#slowed#headphones#musica#funk #brazilian #best #song #bassboosted#speedsongs#music @tiktok @tiktoklatam 
https://www.tiktok.com/@ness_opo/video/7240793281771228421,2023-06-04 14:36:04,59,469,26,0,0,6,🟡🎧😈#aveeplayer #phonk #TikTok #fyp #foryoupage #phonk_music 
https://www.tiktok.com/@ness_opo/video/7240777397732232454,2023-06-04 13:34:24,26,254,12,0,0,0,🎧😈🟡#phonk_music #foryoupage #fyp #TikTok #phonk #aveeplayer 
https://www.tiktok.com/@ness_opo/video/7240747029549337862,2023-06-04 11:36:34,31,2270,231,2,0,20,😈🎧🟢#aveeplayer #phonk #TikTok #fyp #foryoupage #phonk_music 
https://www.tiktok.com/@ness_opo/video/7240717289635581189,2023-06-04 09:41:11,149,8311,691,4,7,85,😈🎧😬🟢#phonk_music #foryoupage #fyp #TikTok #phonk #aveeplayer 
https://www.tiktok.com/@ness_opo/video/7240646922766142726,2023-06-04 05:08:08,60,504,30,1,1,6,sad juice wrld x XXXTentacion guitar type beat amnesia#aveeplayer #phonk #TikTok #fyp #foryoupage #phonk_music 
https://www.tiktok.com/@ness_opo/video/7240636492987518214,2023-06-04 04:27:39,55,7725,682,2,13,118,🎧😈⬅️🎶➡️🟢#phonk_music #foryoupage #fyp #TikTok #phonk #aveeplayer 
https://www.tiktok.com/@ness_opo/video/7240608112795749637,2023-06-04 02:37:31,20,10400,951,4,7,120,🎧⬅️🎶🎶➡️#aveeplayer #phonk #TikTok #fyp #foryoupage #phonk_music 
https://www.tiktok.com/@ness_opo/video/7240490013442575621,2023-06-03 18:59:15,15,41900,3323,5,62,611,🎧🎧#phonk_music #foryoupage #fyp #TikTok #phonk #aveeplayer 
https://www.tiktok.com/@ness_opo/video/7240444863131471110,2023-06-03 16:04:00,22,10400,568,1,9,122,🎧🎶#aveeplayer #phonk #TikTok #fyp #foryoupage #phonk_music 
https://www.tiktok.com/@ness_opo/video/7240423116063640837,2023-06-03 14:39:37,23,6980,382,10,17,67,🎧🎧🎶#phonk_music #foryoupage #fyp #TikTok #phonk #aveeplayer 
https://www.tiktok.com/@ness_opo/video/7240401564400192794,2023-06-03 13:16:00,25,562200,30100,427,1169,6433,🎧#phonk #TikTok #fyp #phonk_music #foryoupage#phonk_music 
https://www.tiktok.com/@ness_opo/video/7240391282298785050,2023-06-03 12:36:05,14,55400,3566,3,29,645,😈🎧#aveeplayer #foryoupage #phonk_music #fyp #TikTok #phonk 
https://www.tiktok.com/@ness_opo/video/7240320922140396826,2023-06-03 08:03:06,39,19500,1776,27,35,433,🎧😈🎧#phonk #TikTok #fyp #phonk_music #foryoupage #aveeplayer 
https://www.tiktok.com/@ness_opo/video/7240273546646244634,2023-06-03 04:59:16,26,24400,1052,2,8,150,song : Sea Of  Problems#aveeplayer #foryoupage #phonk_music #fyp #TikTok #phonk 
https://www.tiktok.com/@ness_opo/video/7240228492929994011,2023-06-03 02:04:27,103,238,7,0,0,1,Are you guys having fun?#aveeplayer #foryoupage #phonk_music #parati #fyp #TikTok #phonk 
https://www.tiktok.com/@ness_opo/video/7240102155451895046,2023-06-02 17:54:07,23,1225,150,0,0,6,
https://www.tiktok.com/@ness_opo/video/7240020426892578054,2023-06-02 12:37:00,24,10400,816,3,9,111,🎧💀😈#aveeplayer#foryoupage#phonk_music#parati#fyp#TikTok#phonk
